Date,Time,CPU Temp,CPU Load,Total Mem,Free Mem,Used Mem
13-10-2021,16:43:23,82.7,79.7892,895008,577216,317792
13-10-2021,16:43:24,82.7,79.7837,895008,577128,317880
13-10-2021,16:43:25,82.7,79.7798,895008,577240,317768
13-10-2021,16:43:26,82.2,79.7759,895008,576928,318080
13-10-2021,16:43:27,83.3,79.7708,895008,576576,318432
13-10-2021,16:43:28,82.7,79.7669,895008,577796,317212
13-10-2021,16:43:29,82.7,79.7623,895008,576604,318404
13-10-2021,16:43:31,82.7,79.7573,895008,578112,316896
13-10-2021,16:43:32,82.7,79.7532,895008,577128,317880
13-10-2021,16:43:33,82.7,79.751,895008,577640,317368
13-10-2021,16:43:34,82.2,79.7464,895008,577284,317724
13-10-2021,16:43:35,82.7,79.7418,895008,577152,317856
13-10-2021,16:43:36,82.7,79.7386,895008,576740,318268
13-10-2021,16:43:37,83.3,79.7338,895008,577236,317772
13-10-2021,16:43:38,82.7,79.7314,895008,576816,318192
13-10-2021,16:43:39,82.7,79.7286,895008,577644,317364
13-10-2021,16:43:40,82.7,79.7244,895008,576912,318096
13-10-2021,16:43:42,83.3,79.7198,895008,577400,317608
13-10-2021,16:43:43,82.7,79.7155,895008,577612,317396
13-10-2021,16:43:44,82.7,79.7128,895008,577444,317564
13-10-2021,16:43:45,82.7,79.7086,895008,577452,317556
13-10-2021,16:43:46,82.7,79.7037,895008,576620,318388
13-10-2021,16:43:47,82.7,79.6996,895008,575356,319652
13-10-2021,16:43:48,82.7,79.696,895008,577668,317340
13-10-2021,16:43:49,83.3,79.6909,895008,576696,318312
13-10-2021,16:43:50,82.7,79.6873,895008,576780,318228
13-10-2021,16:43:51,82.7,79.6825,895008,576552,318456
13-10-2021,16:43:52,82.7,79.6807,895008,576316,318692
13-10-2021,16:43:54,82.7,79.6798,895008,577704,317304
13-10-2021,16:43:55,83.3,79.6756,895008,576156,318852
13-10-2021,16:43:56,82.7,79.6723,895008,576768,318240
13-10-2021,16:43:57,82.7,79.6679,895008,576140,318868
13-10-2021,16:43:58,82.7,79.6636,895008,575864,319144
13-10-2021,16:43:59,82.7,79.6602,895008,576688,318320
13-10-2021,16:44:00,82.7,79.6565,895008,576544,318464
13-10-2021,16:44:01,82.7,79.653,895008,577756,317252
13-10-2021,16:44:02,82.7,79.6486,895008,577068,317940
13-10-2021,16:44:03,82.7,79.646,895008,576560,318448
13-10-2021,16:44:04,83.3,79.6427,895008,577552,317456
13-10-2021,16:44:06,82.7,79.6395,895008,576052,318956
13-10-2021,16:44:07,82.7,79.6361,895008,576100,318908
13-10-2021,16:44:08,83.3,79.6338,895008,576060,318948
13-10-2021,16:44:09,83.8,79.6308,895008,576884,318124
13-10-2021,16:44:10,82.7,79.6283,895008,576840,318168
13-10-2021,16:44:11,82.7,79.629,895008,575472,319536
13-10-2021,16:44:12,82.7,79.6261,895008,576820,318188
13-10-2021,16:44:13,83.3,79.6234,895008,576056,318952
13-10-2021,16:44:14,82.7,79.6201,895008,576648,318360
13-10-2021,16:44:15,82.7,79.6179,895008,577432,317576
13-10-2021,16:44:16,82.7,79.6145,895008,576088,318920
13-10-2021,16:44:18,83.3,79.6117,895008,576656,318352
13-10-2021,16:44:19,82.7,79.6079,895008,576008,319000
13-10-2021,16:44:20,82.7,79.6055,895008,575788,319220
13-10-2021,16:44:21,82.7,79.6018,895008,575172,319836
13-10-2021,16:44:22,82.7,79.5981,895008,575904,319104
13-10-2021,16:44:23,82.7,79.5955,895008,576024,318984
13-10-2021,16:44:24,82.7,79.5941,895008,575800,319208
13-10-2021,16:44:25,83.3,79.5922,895008,575080,319928
13-10-2021,16:44:26,82.7,79.5874,895008,575228,319780
13-10-2021,16:44:27,83.3,79.5844,895008,574920,320088
13-10-2021,16:44:29,82.7,79.5824,895008,576328,318680
13-10-2021,16:44:30,82.7,79.5808,895008,576148,318860
13-10-2021,16:44:31,82.7,79.5782,895008,575924,319084
13-10-2021,16:44:32,82.7,79.5761,895008,576040,318968
13-10-2021,16:44:33,82.7,79.5743,895008,575572,319436
13-10-2021,16:44:34,82.7,79.5707,895008,575604,319404
13-10-2021,16:44:35,82.7,79.5667,895008,574780,320228
13-10-2021,16:44:36,82.7,79.5638,895008,575092,319916
13-10-2021,16:44:37,82.7,79.5591,895008,575644,319364
13-10-2021,16:44:38,82.7,79.5571,895008,576152,318856
13-10-2021,16:44:39,82.7,79.5539,895008,575208,319800
13-10-2021,16:44:40,83.3,79.5516,895008,575720,319288
13-10-2021,16:44:42,83.3,79.5485,895008,576596,318412
13-10-2021,16:44:43,83.3,79.546,895008,575460,319548
13-10-2021,16:44:44,82.7,79.543,895008,575772,319236
13-10-2021,16:44:45,82.7,79.5392,895008,576508,318500
13-10-2021,16:44:46,82.7,79.5351,895008,575608,319400
13-10-2021,16:44:47,82.7,79.5315,895008,575636,319372
13-10-2021,16:44:48,82.7,79.5291,895008,576332,318676
13-10-2021,16:44:49,82.7,79.5262,895008,575396,319612
13-10-2021,16:44:50,82.7,79.524,895008,575816,319192
13-10-2021,16:44:51,82.7,79.5226,895008,575608,319400
13-10-2021,16:44:53,82.7,79.5195,895008,575312,319696
13-10-2021,16:44:54,82.7,79.5154,895008,576480,318528
13-10-2021,16:44:55,82.7,79.5131,895008,575540,319468
13-10-2021,16:44:56,82.7,79.5108,895008,575816,319192
13-10-2021,16:44:57,83.3,79.5081,895008,575840,319168
13-10-2021,16:44:58,82.7,79.5046,895008,575904,319104
13-10-2021,16:44:59,83.3,79.5012,895008,575180,319828
13-10-2021,16:45:00,82.7,79.4981,895008,575492,319516
13-10-2021,16:45:01,82.2,79.4911,895008,575040,319968
13-10-2021,16:45:02,80.1,79.4686,895008,585428,309580
13-10-2021,16:45:03,78.4,79.4391,895008,589612,305396
13-10-2021,16:45:04,76.3,79.4056,895008,589928,305080
13-10-2021,16:45:06,75.2,79.373,895008,589736,305272
13-10-2021,16:45:07,75.2,79.3488,895008,596020,298988
13-10-2021,16:45:08,75.8,79.334,895008,585948,309060
13-10-2021,16:45:09,77.4,79.323,895008,577228,317780
13-10-2021,16:45:10,79.0,79.3177,895008,571576,323432
13-10-2021,16:45:11,79.5,79.3148,895008,569736,325272
13-10-2021,16:45:12,81.1,79.3151,895008,571424,323584
13-10-2021,16:45:13,81.1,79.3133,895008,571588,323420
13-10-2021,16:45:14,81.7,79.3122,895008,571060,323948
13-10-2021,16:45:15,82.2,79.3104,895008,572624,322384
13-10-2021,16:45:17,82.7,79.3096,895008,572460,322548
13-10-2021,16:45:18,82.7,79.3084,895008,571208,323800
13-10-2021,16:45:19,82.2,79.307,895008,571480,323528
13-10-2021,16:45:20,82.2,79.3072,895008,573236,321772
13-10-2021,16:45:21,82.7,79.3072,895008,571076,323932
13-10-2021,16:45:22,82.2,79.3069,895008,571132,323876
13-10-2021,16:45:23,82.7,79.3079,895008,572688,322320
13-10-2021,16:45:24,82.7,79.308,895008,572908,322100
13-10-2021,16:45:25,82.7,79.3068,895008,572716,322292
13-10-2021,16:45:26,82.7,79.3067,895008,571980,323028
13-10-2021,16:45:28,83.3,79.3073,895008,571948,323060
13-10-2021,16:45:29,83.3,79.307,895008,571420,323588
13-10-2021,16:45:30,82.7,79.3067,895008,570288,324720
13-10-2021,16:45:31,82.7,79.3066,895008,573844,321164
13-10-2021,16:45:32,82.7,79.3096,895008,571908,323100
13-10-2021,16:45:33,82.7,79.3097,895008,572312,322696
13-10-2021,16:45:34,82.7,79.3106,895008,572060,322948
13-10-2021,16:45:35,82.7,79.3104,895008,570792,324216
13-10-2021,16:45:36,83.3,79.3121,895008,572624,322384
13-10-2021,16:45:38,83.8,79.3128,895008,571100,323908
13-10-2021,16:45:39,83.3,79.314,895008,571412,323596
13-10-2021,16:45:40,83.3,79.3151,895008,571944,323064
13-10-2021,16:45:41,83.8,79.3151,895008,572124,322884
13-10-2021,16:45:42,83.3,79.3164,895008,572024,322984
13-10-2021,16:45:43,82.7,79.3178,895008,571168,323840
13-10-2021,16:45:44,83.8,79.3195,895008,571480,323528
13-10-2021,16:45:45,83.8,79.3204,895008,571808,323200
13-10-2021,16:45:46,83.8,79.3213,895008,570224,324784
13-10-2021,16:45:48,83.3,79.3234,895008,570636,324372
13-10-2021,16:45:49,83.3,79.3246,895008,571300,323708
13-10-2021,16:45:50,83.8,79.3258,895008,570952,324056
13-10-2021,16:45:51,83.3,79.3275,895008,571368,323640
13-10-2021,16:45:52,83.3,79.3293,895008,570936,324072
13-10-2021,16:45:53,83.3,79.3311,895008,570640,324368
13-10-2021,16:45:54,83.8,79.3323,895008,571456,323552
13-10-2021,16:45:55,83.8,79.3324,895008,571104,323904
13-10-2021,16:45:56,83.8,79.3348,895008,570988,324020
13-10-2021,16:45:58,83.8,79.3359,895008,571564,323444
13-10-2021,16:45:59,83.8,79.3379,895008,569932,325076
13-10-2021,16:46:00,83.3,79.3399,895008,571416,323592
13-10-2021,16:46:01,83.3,79.3409,895008,571220,323788
13-10-2021,16:46:02,83.8,79.3424,895008,572028,322980
13-10-2021,16:46:03,83.8,79.3439,895008,571960,323048
13-10-2021,16:46:04,83.3,79.345,895008,569072,325936
13-10-2021,16:46:05,83.8,79.3461,895008,569904,325104
13-10-2021,16:46:06,83.8,79.3477,895008,571232,323776
13-10-2021,16:46:08,83.8,79.3498,895008,570500,324508
13-10-2021,16:46:09,83.8,79.3512,895008,569932,325076
13-10-2021,16:46:10,83.8,79.3529,895008,570588,324420
13-10-2021,16:46:11,83.8,79.3543,895008,571068,323940
13-10-2021,16:46:12,83.8,79.3598,895008,569692,325316
13-10-2021,16:46:13,83.8,79.3617,895008,570380,324628
13-10-2021,16:46:14,83.3,79.362,895008,570452,324556
13-10-2021,16:46:15,83.8,79.3642,895008,571396,323612
13-10-2021,16:46:16,83.8,79.3654,895008,570376,324632
13-10-2021,16:46:18,83.8,79.3654,895008,569164,325844
13-10-2021,16:46:19,83.3,79.367,895008,570192,324816
13-10-2021,16:46:20,83.3,79.368,895008,570224,324784
13-10-2021,16:46:21,83.8,79.3692,895008,569844,325164
13-10-2021,16:46:22,83.8,79.3699,895008,570272,324736
13-10-2021,16:46:23,83.3,79.3713,895008,571688,323320
13-10-2021,16:46:24,83.8,79.3733,895008,572116,322892
13-10-2021,16:46:25,83.8,79.3737,895008,571144,323864
13-10-2021,16:46:27,83.8,79.3756,895008,565144,329864
13-10-2021,16:46:28,83.8,79.3769,895008,565072,329936
13-10-2021,16:46:29,83.8,79.3778,895008,564852,330156
13-10-2021,16:46:30,83.8,79.3788,895008,565248,329760
13-10-2021,16:46:31,83.3,79.3802,895008,564432,330576
13-10-2021,16:46:32,83.8,79.381,895008,565360,329648
13-10-2021,16:46:33,83.8,79.3822,895008,565892,329116
13-10-2021,16:46:34,83.8,79.3844,895008,564784,330224
13-10-2021,16:46:36,83.8,79.3852,895008,565616,329392
13-10-2021,16:46:37,83.8,79.3872,895008,565816,329192
13-10-2021,16:46:38,83.8,79.3889,895008,565476,329532
13-10-2021,16:46:39,83.8,79.3901,895008,565796,329212
13-10-2021,16:46:40,83.8,79.392,895008,564412,330596
13-10-2021,16:46:41,83.8,79.3936,895008,564200,330808
13-10-2021,16:46:42,83.8,79.3958,895008,564936,330072
13-10-2021,16:46:43,83.8,79.3976,895008,565660,329348
13-10-2021,16:46:45,83.8,79.3997,895008,565824,329184
13-10-2021,16:46:46,83.8,79.4011,895008,565276,329732
13-10-2021,16:46:47,82.7,79.4029,895008,564956,330052
13-10-2021,16:46:48,83.8,79.404,895008,564528,330480
13-10-2021,16:46:49,83.8,79.4049,895008,565384,329624
13-10-2021,16:46:50,83.8,79.4066,895008,564760,330248
13-10-2021,16:46:51,83.8,79.4083,895008,564196,330812
13-10-2021,16:46:52,83.8,79.41,895008,564288,330720
13-10-2021,16:46:53,83.3,79.4113,895008,564716,330292
13-10-2021,16:46:55,83.8,79.4124,895008,564568,330440
13-10-2021,16:46:56,83.8,79.414,895008,564444,330564
13-10-2021,16:46:57,84.4,79.4156,895008,564836,330172
13-10-2021,16:46:58,83.8,79.4173,895008,563224,331784
13-10-2021,16:46:59,83.8,79.4195,895008,564432,330576
13-10-2021,16:47:00,83.3,79.4208,895008,563548,331460
13-10-2021,16:47:01,83.8,79.4219,895008,566056,328952
13-10-2021,16:47:02,83.8,79.4231,895008,564836,330172
13-10-2021,16:47:03,83.8,79.4243,895008,563972,331036
13-10-2021,16:47:05,83.8,79.4261,895008,563852,331156
13-10-2021,16:47:06,83.8,79.4276,895008,564340,330668
13-10-2021,16:47:07,83.8,79.4292,895008,562860,332148
13-10-2021,16:47:08,83.8,79.4317,895008,563712,331296
13-10-2021,16:47:09,84.4,79.4337,895008,564272,330736
13-10-2021,16:47:10,83.8,79.436,895008,564208,330800
13-10-2021,16:47:11,84.4,79.4383,895008,565364,329644
13-10-2021,16:47:12,83.8,79.4418,895008,562548,332460
13-10-2021,16:47:13,84.4,79.4461,895008,564172,330836
13-10-2021,16:47:15,84.4,79.448,895008,565496,329512
13-10-2021,16:47:16,83.8,79.4509,895008,565064,329944
13-10-2021,16:47:17,84.4,79.4529,895008,563856,331152
13-10-2021,16:47:18,84.4,79.455,895008,563228,331780
13-10-2021,16:47:19,84.9,79.457,895008,564100,330908
13-10-2021,16:47:20,83.8,79.4587,895008,564968,330040
13-10-2021,16:47:21,84.4,79.4601,895008,563308,331700
13-10-2021,16:47:22,84.9,79.463,895008,564720,330288
13-10-2021,16:47:23,84.9,79.4653,895008,564196,330812
13-10-2021,16:47:25,84.4,79.4676,895008,563972,331036
13-10-2021,16:47:26,83.8,79.4695,895008,563308,331700
13-10-2021,16:47:27,84.4,79.472,895008,564164,330844
13-10-2021,16:47:28,84.4,79.4743,895008,564068,330940
13-10-2021,16:47:29,83.8,79.476,895008,563752,331256
13-10-2021,16:47:30,83.8,79.4779,895008,564432,330576
13-10-2021,16:47:31,84.4,79.4803,895008,563396,331612
13-10-2021,16:47:32,84.4,79.4816,895008,563812,331196
13-10-2021,16:47:34,83.8,79.4833,895008,564164,330844
13-10-2021,16:47:35,84.4,79.4864,895008,564060,330948
13-10-2021,16:47:36,83.8,79.4879,895008,564580,330428
13-10-2021,16:47:37,84.4,79.4897,895008,562412,332596
13-10-2021,16:47:38,84.4,79.4911,895008,563412,331596
13-10-2021,16:47:39,84.9,79.4948,895008,564724,330284
13-10-2021,16:47:40,84.4,79.4969,895008,564296,330712
13-10-2021,16:47:41,84.9,79.4988,895008,563568,331440
13-10-2021,16:47:42,83.8,79.5012,895008,563200,331808
13-10-2021,16:47:44,84.4,79.5034,895008,564816,330192
13-10-2021,16:47:45,84.9,79.5056,895008,563152,331856
13-10-2021,16:47:46,83.8,79.508,895008,563972,331036
13-10-2021,16:47:47,84.4,79.5107,895008,564020,330988
13-10-2021,16:47:48,84.4,79.5131,895008,564016,330992
13-10-2021,16:47:49,84.9,79.5161,895008,562880,332128
13-10-2021,16:47:50,84.4,79.5181,895008,563272,331736
13-10-2021,16:47:51,84.4,79.5189,895008,564416,330592
13-10-2021,16:47:53,83.8,79.5207,895008,564320,330688
13-10-2021,16:47:54,83.8,79.5214,895008,567940,327068
13-10-2021,16:47:55,82.2,79.5008,895008,573348,321660
13-10-2021,16:47:56,79.5,79.4726,895008,582296,312712
13-10-2021,16:47:57,79.5,79.4538,895008,586816,308192
13-10-2021,16:47:58,79.5,79.442,895008,579716,315292
13-10-2021,16:47:59,81.7,79.4385,895008,565476,329532
13-10-2021,16:48:00,82.7,79.4376,895008,565088,329920
13-10-2021,16:48:01,82.7,79.437,895008,564844,330164
13-10-2021,16:48:02,83.8,79.4371,895008,564020,330988
13-10-2021,16:48:03,83.8,79.4393,895008,565064,329944
13-10-2021,16:48:05,83.8,79.4405,895008,563608,331400
13-10-2021,16:48:06,83.8,79.4427,895008,563956,331052
13-10-2021,16:48:07,83.8,79.4438,895008,565052,329956
13-10-2021,16:48:08,83.8,79.4444,895008,564552,330456
13-10-2021,16:48:09,83.8,79.4464,895008,563744,331264
13-10-2021,16:48:10,83.8,79.4472,895008,563248,331760
13-10-2021,16:48:11,83.8,79.4503,895008,564500,330508
13-10-2021,16:48:12,83.8,79.453,895008,564052,330956
13-10-2021,16:48:14,84.4,79.4585,895008,564832,330176
13-10-2021,16:48:15,83.8,79.4601,895008,564252,330756
13-10-2021,16:48:16,83.8,79.4623,895008,565680,329328
13-10-2021,16:48:17,83.8,79.4638,895008,564320,330688
13-10-2021,16:48:18,83.8,79.4648,895008,565592,329416
13-10-2021,16:48:19,84.4,79.4665,895008,564368,330640
13-10-2021,16:48:20,84.4,79.4679,895008,564604,330404
13-10-2021,16:48:21,84.4,79.4695,895008,564224,330784
13-10-2021,16:48:23,83.8,79.4717,895008,564816,330192
13-10-2021,16:48:24,83.8,79.4743,895008,564384,330624
13-10-2021,16:48:25,84.4,79.476,895008,565444,329564
13-10-2021,16:48:26,84.4,79.4774,895008,563244,331764
13-10-2021,16:48:27,83.8,79.4794,895008,563928,331080
13-10-2021,16:48:28,83.8,79.4816,895008,564236,330772
13-10-2021,16:48:29,84.4,79.4841,895008,563812,331196
13-10-2021,16:48:30,83.8,79.4865,895008,564980,330028
13-10-2021,16:48:31,83.8,79.4883,895008,564264,330744
13-10-2021,16:48:33,83.8,79.4899,895008,564064,330944
13-10-2021,16:48:34,83.8,79.492,895008,564384,330624
13-10-2021,16:48:35,83.8,79.4938,895008,563212,331796
13-10-2021,16:48:36,83.8,79.4962,895008,563868,331140
13-10-2021,16:48:37,83.8,79.4979,895008,563176,331832
13-10-2021,16:48:38,83.8,79.4995,895008,563668,331340
13-10-2021,16:48:39,83.8,79.5012,895008,563832,331176
13-10-2021,16:48:40,83.8,79.5028,895008,564196,330812
13-10-2021,16:48:41,83.8,79.5056,895008,564204,330804
13-10-2021,16:48:42,83.8,79.5068,895008,564204,330804
13-10-2021,16:48:44,83.8,79.5081,895008,563224,331784
13-10-2021,16:48:45,83.8,79.5094,895008,563748,331260
13-10-2021,16:48:46,83.8,79.5108,895008,562532,332476
13-10-2021,16:48:47,83.8,79.512,895008,563048,331960
13-10-2021,16:48:48,83.8,79.5131,895008,563892,331116
13-10-2021,16:48:49,83.8,79.5151,895008,563652,331356
13-10-2021,16:48:50,83.8,79.5167,895008,563700,331308
13-10-2021,16:48:51,83.8,79.5167,895008,563044,331964
13-10-2021,16:48:52,83.8,79.5173,895008,563428,331580
13-10-2021,16:48:53,83.8,79.5182,895008,563268,331740
13-10-2021,16:48:55,83.8,79.5194,895008,563116,331892
13-10-2021,16:48:56,83.8,79.5204,895008,561696,333312
13-10-2021,16:48:57,82.7,79.5215,895008,563832,331176
13-10-2021,16:48:58,83.8,79.5227,895008,562056,332952
13-10-2021,16:48:59,83.8,79.5251,895008,563052,331956
13-10-2021,16:49:00,83.8,79.5268,895008,563620,331388
13-10-2021,16:49:01,83.8,79.5281,895008,563132,331876
13-10-2021,16:49:02,83.3,79.5284,895008,563040,331968
13-10-2021,16:49:03,83.8,79.531,895008,562800,332208
13-10-2021,16:49:05,83.8,79.5319,895008,562936,332072
13-10-2021,16:49:06,83.8,79.5342,895008,563660,331348
13-10-2021,16:49:07,83.8,79.5359,895008,564112,330896
13-10-2021,16:49:08,83.8,79.5366,895008,563888,331120
13-10-2021,16:49:09,83.8,79.538,895008,562128,332880
13-10-2021,16:49:10,83.8,79.5393,895008,563852,331156
13-10-2021,16:49:11,83.8,79.5407,895008,562948,332060
13-10-2021,16:49:12,83.8,79.5419,895008,562712,332296
13-10-2021,16:49:13,83.3,79.5433,895008,563556,331452
13-10-2021,16:49:14,83.8,79.5476,895008,562292,332716
13-10-2021,16:49:16,83.8,79.5492,895008,563104,331904
13-10-2021,16:49:17,83.8,79.5502,895008,562480,332528
13-10-2021,16:49:18,83.3,79.5518,895008,563320,331688
13-10-2021,16:49:19,83.8,79.5552,895008,561940,333068
13-10-2021,16:49:20,83.8,79.5568,895008,561784,333224
13-10-2021,16:49:21,83.8,79.5591,895008,562544,332464
13-10-2021,16:49:22,84.4,79.5609,895008,562336,332672
13-10-2021,16:49:23,83.8,79.5622,895008,564480,330528
13-10-2021,16:49:25,83.8,79.5645,895008,563464,331544
13-10-2021,16:49:26,83.8,79.566,895008,563500,331508
13-10-2021,16:49:27,83.8,79.5668,895008,562176,332832
13-10-2021,16:49:28,83.8,79.5683,895008,563880,331128
13-10-2021,16:49:29,83.8,79.5693,895008,563348,331660
13-10-2021,16:49:30,83.8,79.5715,895008,563556,331452
13-10-2021,16:49:31,83.8,79.5722,895008,562964,332044
13-10-2021,16:49:32,83.8,79.5739,895008,562820,332188
13-10-2021,16:49:33,83.8,79.5749,895008,563568,331440
13-10-2021,16:49:34,83.8,79.5766,895008,563100,331908
13-10-2021,16:49:36,83.8,79.5778,895008,561800,333208
13-10-2021,16:49:37,83.8,79.58,895008,562828,332180
13-10-2021,16:49:38,83.8,79.581,895008,562092,332916
13-10-2021,16:49:39,83.8,79.5823,895008,562428,332580
13-10-2021,16:49:40,83.8,79.5844,895008,563764,331244
13-10-2021,16:49:41,83.8,79.5847,895008,562644,332364
13-10-2021,16:49:42,83.3,79.5863,895008,562164,332844
13-10-2021,16:49:43,83.8,79.5874,895008,562884,332124
13-10-2021,16:49:44,83.8,79.5875,895008,566240,328768
13-10-2021,16:49:45,83.8,79.5893,895008,562324,332684
13-10-2021,16:49:47,83.8,79.5905,895008,562916,332092
13-10-2021,16:49:48,83.8,79.5915,895008,562604,332404
13-10-2021,16:49:49,83.8,79.5917,895008,562076,332932
13-10-2021,16:49:50,84.4,79.5937,895008,563396,331612
13-10-2021,16:49:51,83.8,79.5951,895008,563364,331644
13-10-2021,16:49:52,84.4,79.5961,895008,562532,332476
13-10-2021,16:49:53,83.8,79.5962,895008,561344,333664
13-10-2021,16:49:54,83.8,79.5979,895008,562728,332280
13-10-2021,16:49:55,83.8,79.5994,895008,562636,332372
13-10-2021,16:49:57,83.8,79.6003,895008,562440,332568
13-10-2021,16:49:58,83.8,79.6013,895008,562340,332668
13-10-2021,16:49:59,83.8,79.6029,895008,561544,333464
13-10-2021,16:50:00,84.4,79.604,895008,561324,333684
13-10-2021,16:50:01,83.8,79.6057,895008,561756,333252
13-10-2021,16:50:02,83.8,79.6065,895008,562316,332692
13-10-2021,16:50:03,83.8,79.6077,895008,556348,338660
13-10-2021,16:50:04,83.8,79.6086,895008,556280,338728
13-10-2021,16:50:06,84.4,79.6089,895008,556520,338488
13-10-2021,16:50:07,82.7,79.6097,895008,557972,337036
13-10-2021,16:50:08,83.3,79.6086,895008,560224,334784
13-10-2021,16:50:09,83.8,79.6102,895008,556588,338420
13-10-2021,16:50:10,83.8,79.6102,895008,556580,338428
13-10-2021,16:50:11,83.8,79.6105,895008,557380,337628
13-10-2021,16:50:12,84.4,79.6118,895008,556812,338196
13-10-2021,16:50:13,83.8,79.6125,895008,556548,338460
13-10-2021,16:50:15,83.8,79.6167,895008,557096,337912
13-10-2021,16:50:16,83.8,79.618,895008,556536,338472
13-10-2021,16:50:17,83.8,79.6202,895008,555252,339756
13-10-2021,16:50:18,83.8,79.6211,895008,556396,338612
13-10-2021,16:50:19,84.4,79.6226,895008,556120,338888
13-10-2021,16:50:20,84.4,79.6256,895008,555688,339320
13-10-2021,16:50:21,84.4,79.6281,895008,556000,339008
13-10-2021,16:50:22,83.8,79.629,895008,556600,338408
13-10-2021,16:50:24,84.4,79.6308,895008,557144,337864
13-10-2021,16:50:25,83.8,79.6329,895008,556784,338224
13-10-2021,16:50:26,83.8,79.6338,895008,556276,338732
13-10-2021,16:50:27,83.8,79.6348,895008,557120,337888
13-10-2021,16:50:28,83.8,79.6362,895008,556296,338712
13-10-2021,16:50:29,83.8,79.6391,895008,555940,339068
13-10-2021,16:50:30,84.4,79.639,895008,560704,334304
13-10-2021,16:50:31,84.4,79.6409,895008,556728,338280
13-10-2021,16:50:32,83.8,79.6415,895008,557228,337780
13-10-2021,16:50:34,83.8,79.6431,895008,556784,338224
13-10-2021,16:50:35,84.4,79.6451,895008,556132,338876
13-10-2021,16:50:36,83.8,79.6458,895008,555372,339636
13-10-2021,16:50:37,83.8,79.6467,895008,555864,339144
13-10-2021,16:50:38,83.8,79.6481,895008,557024,337984
13-10-2021,16:50:39,83.8,79.6493,895008,555260,339748
13-10-2021,16:50:40,84.4,79.651,895008,556124,338884
13-10-2021,16:50:41,83.8,79.6517,895008,556112,338896
13-10-2021,16:50:42,83.8,79.6534,895008,556560,338448
13-10-2021,16:50:44,83.8,79.6549,895008,555028,339980
13-10-2021,16:50:45,84.4,79.6567,895008,556148,338860
13-10-2021,16:50:46,83.8,79.6578,895008,556012,338996
13-10-2021,16:50:47,83.8,79.6591,895008,555420,339588
13-10-2021,16:50:48,84.4,79.6602,895008,556804,338204
13-10-2021,16:50:49,84.4,79.6621,895008,555008,340000
13-10-2021,16:50:50,83.8,79.6639,895008,555236,339772
13-10-2021,16:50:51,83.8,79.6648,895008,554008,341000
13-10-2021,16:50:52,83.8,79.6668,895008,555684,339324
13-10-2021,16:50:53,83.8,79.6681,895008,556804,338204
13-10-2021,16:50:55,84.4,79.6705,895008,554156,340852
13-10-2021,16:50:56,83.8,79.6712,895008,555820,339188
13-10-2021,16:50:57,83.8,79.6716,895008,555420,339588
13-10-2021,16:50:58,83.3,79.6724,895008,557180,337828
13-10-2021,16:50:59,83.8,79.6738,895008,556360,338648
13-10-2021,16:51:00,83.8,79.6746,895008,555468,339540
13-10-2021,16:51:01,83.3,79.6758,895008,555180,339828
13-10-2021,16:51:02,83.8,79.6766,895008,555344,339664
13-10-2021,16:51:03,83.8,79.6771,895008,554936,340072
13-10-2021,16:51:05,84.4,79.6796,895008,554748,340260
13-10-2021,16:51:06,83.8,79.6804,895008,554540,340468
13-10-2021,16:51:07,83.8,79.6817,895008,554456,340552
13-10-2021,16:51:08,83.8,79.6828,895008,554512,340496
13-10-2021,16:51:09,83.8,79.6838,895008,555280,339728
13-10-2021,16:51:10,83.8,79.6846,895008,554396,340612
13-10-2021,16:51:11,83.8,79.686,895008,555524,339484
13-10-2021,16:51:12,83.8,79.6865,895008,555476,339532
13-10-2021,16:51:13,83.3,79.6874,895008,555544,339464
13-10-2021,16:51:15,83.3,79.6892,895008,555176,339832
13-10-2021,16:51:16,83.8,79.6935,895008,554412,340596
13-10-2021,16:51:17,83.8,79.6946,895008,554632,340376
13-10-2021,16:51:18,83.8,79.6953,895008,554168,340840
13-10-2021,16:51:19,83.8,79.6969,895008,555236,339772
13-10-2021,16:51:20,83.8,79.6987,895008,553756,341252
13-10-2021,16:51:21,83.8,79.6998,895008,554272,340736
13-10-2021,16:51:22,83.8,79.7002,895008,556248,338760
13-10-2021,16:51:23,83.8,79.7019,895008,554664,340344
13-10-2021,16:51:24,83.3,79.7033,895008,554860,340148
13-10-2021,16:51:26,82.7,79.7042,895008,553708,341300
13-10-2021,16:51:27,83.8,79.7048,895008,554772,340236
13-10-2021,16:51:28,83.8,79.7056,895008,555160,339848
13-10-2021,16:51:29,83.8,79.7056,895008,554568,340440
13-10-2021,16:51:30,83.8,79.7064,895008,554236,340772
13-10-2021,16:51:31,83.8,79.7073,895008,554740,340268
13-10-2021,16:51:32,83.3,79.7082,895008,554488,340520
13-10-2021,16:51:33,83.8,79.7085,895008,556028,338980
13-10-2021,16:51:34,84.4,79.7103,895008,554952,340056
13-10-2021,16:51:35,83.8,79.7119,895008,554296,340712
13-10-2021,16:51:37,83.8,79.7133,895008,554632,340376
13-10-2021,16:51:38,83.8,79.7143,895008,560644,334364
13-10-2021,16:51:39,82.7,79.7113,895008,559360,335648
13-10-2021,16:51:40,82.7,79.7077,895008,559324,335684
13-10-2021,16:51:41,82.7,79.7058,895008,559780,335228
13-10-2021,16:51:42,82.7,79.7042,895008,558620,336388
